Ano;Região;UF;Estado;Organização Acadêmica PNP;Instituicao;Instituição (Nome);nomeUnidadeRecente;categoriaSituacao;nomeSituacao;FluxoRetido;Número de Matrículas
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Satuba;Em curso;Em curso;Em fluxo;675
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Satuba;Em curso;Em curso;Retido;107
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Satuba;Evadidos;Abandono;Em fluxo;147
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Satuba;Evadidos;Desligada;Em fluxo;16
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Satuba;Evadidos;Reprovado;Em fluxo;3
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Satuba;Evadidos;Transf. externa;Em fluxo;15
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Viçosa;Concluintes;Concluída;Em fluxo;39
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Viçosa;Concluintes;Integralizada;Em fluxo;17
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Viçosa;Em curso;Em curso;Em fluxo;359
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Viçosa;Em curso;Em curso;Retido;155
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Viçosa;Evadidos;Abandono;Em fluxo;38
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Viçosa;Evadidos;Desligada;Em fluxo;13
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Viçosa;Evadidos;Transf. externa;Em fluxo;18
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Alagoinhas;Concluintes;Concluída;Em fluxo;92
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Alagoinhas;Concluintes;Integralizada;Em fluxo;30
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Alagoinhas;Em curso;Em curso;Em fluxo;500
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Alagoinhas;Em curso;Em curso;Retido;82
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Alagoinhas;Evadidos;Abandono;Em fluxo;139
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Alagoinhas;Evadidos;Desligada;Em fluxo;7
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Alagoinhas;Evadidos;Transf. externa;Em fluxo;24
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Bom Jesus da Lapa;Concluintes;Concluída;Em fluxo;246
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Bom Jesus da Lapa;Em curso;Em curso;Em fluxo;733
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Bom Jesus da Lapa;Em curso;Em curso;Retido;118
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Bom Jesus da Lapa;Evadidos;Abandono;Em fluxo;49
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Bom Jesus da Lapa;Evadidos;Desligada;Em fluxo;24
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Bom Jesus da Lapa;Evadidos;Reprovado;Em fluxo;25
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Bom Jesus da Lapa;Evadidos;Transf. externa;Em fluxo;23
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Catu;Concluintes;Concluída;Em fluxo;209
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Catu;Concluintes;Integralizada;Em fluxo;119
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Catu;Em curso;Em curso;Em fluxo;742
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Catu;Em curso;Em curso;Retido;174
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Catu;Evadidos;Abandono;Em fluxo;250
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Catu;Evadidos;Desligada;Em fluxo;137
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Catu;Evadidos;Transf. externa;Em fluxo;59
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Governador Mangabeira;Concluintes;Concluída;Em fluxo;43
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Governador Mangabeira;Concluintes;Integralizada;Em fluxo;286
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Governador Mangabeira;Em curso;Em curso;Em fluxo;808
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Governador Mangabeira;Evadidos;Abandono;Em fluxo;386
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Governador Mangabeira;Evadidos;Desligada;Em fluxo;59
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Governador Mangabeira;Evadidos;Transf. externa;Em fluxo;1
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Guanambi;Concluintes;Concluída;Em fluxo;246
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Guanambi;Concluintes;Integralizada;Em fluxo;3
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Guanambi;Em curso;Em curso;Em fluxo;1535
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Guanambi;Em curso;Em curso;Retido;533
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Guanambi;Evadidos;Abandono;Em fluxo;176
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Guanambi;Evadidos;Desligada;Em fluxo;29
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Guanambi;Evadidos;Transf. externa;Em fluxo;33
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itaberaba;Concluintes;Concluída;Em fluxo;95
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itaberaba;Em curso;Em curso;Em fluxo;421
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itaberaba;Em curso;Em curso;Retido;90
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itaberaba;Evadidos;Abandono;Em fluxo;22
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itaberaba;Evadidos;Desligada;Em fluxo;3
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itaberaba;Evadidos;Transf. externa;Em fluxo;24
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itapetinga;Concluintes;Concluída;Em fluxo;159
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itapetinga;Concluintes;Integralizada;Em fluxo;47
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itapetinga;Em curso;Em curso;Em fluxo;539
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itapetinga;Em curso;Em curso;Retido;261
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itapetinga;Evadidos;Abandono;Em fluxo;168
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itapetinga;Evadidos;Desligada;Em fluxo;18
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itapetinga;Evadidos;Reprovado;Em fluxo;7
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itapetinga;Evadidos;Transf. externa;Em fluxo;24
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Santa Inês;Concluintes;Concluída;Em fluxo;114
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Santa Inês;Concluintes;Integralizada;Em fluxo;42
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Santa Inês;Em curso;Em curso;Em fluxo;790
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Santa Inês;Em curso;Em curso;Retido;282
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Santa Inês;Evadidos;Abandono;Em fluxo;160
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Santa Inês;Evadidos;Desligada;Em fluxo;44
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Santa Inês;Evadidos;Transf. externa;Em fluxo;51
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Senhor do Bonfim;Concluintes;Concluída;Em fluxo;226
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Senhor do Bonfim;Em curso;Em curso;Em fluxo;1536
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Senhor do Bonfim;Em curso;Em curso;Retido;718
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Senhor do Bonfim;Evadidos;Abandono;Em fluxo;16
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Senhor do Bonfim;Evadidos;Desligada;Em fluxo;523
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Senhor do Bonfim;Evadidos;Transf. externa;Em fluxo;13
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Serrinha;Concluintes;Concluída;Em fluxo;122
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Serrinha;Concluintes;Integralizada;Em fluxo;22
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Serrinha;Em curso;Em curso;Em fluxo;767
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Serrinha;Em curso;Em curso;Retido;187
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Serrinha;Evadidos;Abandono;Em fluxo;105
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Serrinha;Evadidos;Desligada;Em fluxo;54
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Teixeira de Freitas;Concluintes;Concluída;Em fluxo;251
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Teixeira de Freitas;Concluintes;Integralizada;Em fluxo;6
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Teixeira de Freitas;Em curso;Em curso;Em fluxo;193
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Teixeira de Freitas;Em curso;Em curso;Retido;414
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Teixeira de Freitas;Evadidos;Abandono;Em fluxo;249
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Teixeira de Freitas;Evadidos;Desligada;Em fluxo;8
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Teixeira de Freitas;Evadidos;Reprovado;Em fluxo;1
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Teixeira de Freitas;Evadidos;Transf. externa;Em fluxo;20
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Uruçuca;Concluintes;Concluída;Em fluxo;75
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Uruçuca;Em curso;Em curso;Em fluxo;704
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Uruçuca;Em curso;Em curso;Retido;466
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Uruçuca;Evadidos;Abandono;Em fluxo;240
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Uruçuca;Evadidos;Desligada;Em fluxo;76
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Valença;Concluintes;Concluída;Em fluxo;332
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Valença;Concluintes;Integralizada;Em fluxo;22
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Valença;Em curso;Em curso;Em fluxo;604
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Valença;Em curso;Em curso;Retido;234
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Valença;Evadidos;Abandono;Em fluxo;109
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Valença;Evadidos;Desligada;Em fluxo;14
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Valença;Evadidos;Reprovado;Em fluxo;71
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Valença;Evadidos;Transf. externa;Em fluxo;2
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Xique-Xique;Concluintes;Concluída;Em fluxo;80
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Xique-Xique;Concluintes;Integralizada;Em fluxo;9
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Xique-Xique;Em curso;Em curso;Em fluxo;337
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Xique-Xique;Em curso;Em curso;Retido;197
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Xique-Xique;Evadidos;Abandono;Em fluxo;136
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Xique-Xique;Evadidos;Desligada;Em fluxo;15
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Xique-Xique;Evadidos;Reprovado;Em fluxo;53
2024;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Xique-Xique;Evadidos;Transf. externa;Em fluxo;32
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Avançado Ubaitaba;Em curso;Em curso;Em fluxo;405
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Avançado Ubaitaba;Em curso;Em curso;Retido;90
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Avançado Ubaitaba;Evadidos;Abandono;Em fluxo;23
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Avançado Ubaitaba;Evadidos;Desligada;Em fluxo;1
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Barreiras;Concluintes;Concluída;Em fluxo;101
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Barreiras;Concluintes;Integralizada;Em fluxo;44
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Barreiras;Em curso;Em curso;Em fluxo;549
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Barreiras;Em curso;Em curso;Retido;300
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Barreiras;Evadidos;Abandono;Em fluxo;1
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Barreiras;Evadidos;Desligada;Em fluxo;16
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Barreiras;Evadidos;Transf. externa;Em fluxo;16
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Brumado;Concluintes;Concluída;Em fluxo;22
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Brumado;Concluintes;Integralizada;Em fluxo;6
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Brumado;Em curso;Em curso;Em fluxo;463
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Brumado;Em curso;Em curso;Retido;51
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Brumado;Evadidos;Abandono;Em fluxo;83
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Brumado;Evadidos;Desligada;Em fluxo;18
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Brumado;Evadidos;Transf. externa;Em fluxo;21
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Camaçari;Concluintes;Concluída;Em fluxo;41
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Camaçari;Concluintes;Integralizada;Em fluxo;1
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Camaçari;Em curso;Em curso;Em fluxo;578
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Camaçari;Em curso;Em curso;Retido;40
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Camaçari;Evadidos;Abandono;Em fluxo;16
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Camaçari;Evadidos;Desligada;Em fluxo;22
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Camaçari;Evadidos;Transf. externa;Em fluxo;2
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Campo Formoso;Concluintes;Concluída;Em fluxo;175
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Campo Formoso;Evadidos;Abandono;Em fluxo;21
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Campo Formoso;Evadidos;Reprovado;Em fluxo;14
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Euclides da Cunha;Concluintes;Concluída;Em fluxo;81
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Euclides da Cunha;Concluintes;Integralizada;Em fluxo;27
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Euclides da Cunha;Em curso;Em curso;Em fluxo;440
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Euclides da Cunha;Em curso;Em curso;Retido;52
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Euclides da Cunha;Evadidos;Abandono;Em fluxo;117
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Euclides da Cunha;Evadidos;Desligada;Em fluxo;18
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Euclides da Cunha;Evadidos;Transf. externa;Em fluxo;22
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Eunápolis;Concluintes;Concluída;Em fluxo;109
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Eunápolis;Concluintes;Integralizada;Em fluxo;116
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Eunápolis;Em curso;Em curso;Em fluxo;850
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Eunápolis;Em curso;Em curso;Retido;295
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Eunápolis;Evadidos;Abandono;Em fluxo;139
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Eunápolis;Evadidos;Desligada;Em fluxo;1
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Eunápolis;Evadidos;Transf. externa;Em fluxo;28
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Feira de Santana;Concluintes;Concluída;Em fluxo;52
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Feira de Santana;Concluintes;Integralizada;Em fluxo;8
2024;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Feira de Santana;Em curso;Em curso;Em fluxo;695
